origin_date,horizon,target,location,output_type,output_type_id,value,age_group
2024-12-08,2,inc hosp,US,quantile,0.65,8753.41342425355,0-130
2024-12-08,2,inc hosp,US,quantile,0.7,9094.735797878597,0-130
2024-12-08,2,inc hosp,US,quantile,0.75,9487.286586192326,0-130
2024-12-08,2,inc hosp,US,quantile,0.8,9962.630406891938,0-130
2024-12-08,2,inc hosp,US,quantile,0.85,10573.688613592136,0-130
2024-12-08,2,inc hosp,US,quantile,0.9,11460.341278128557,0-130
2024-12-08,2,inc hosp,US,quantile,0.95,13072.022891842791,0-130
2024-12-08,2,inc hosp,US,quantile,0.975,14893.522639354393,0-130
2024-12-08,2,inc hosp,US,quantile,0.99,17870.202440274632,0-130
2024-12-08,3,inc hosp,US,quantile,0.01,3121.2460644462153,0-130
2024-12-08,3,inc hosp,US,quantile,0.025,4266.7788148540785,0-130
2024-12-08,3,inc hosp,US,quantile,0.05,5024.088604244118,0-130
2024-12-08,3,inc hosp,US,quantile,0.1,5826.3217133757635,0-130
2024-12-08,3,inc hosp,US,quantile,0.15,6352.330712007715,0-130
2024-12-08,3,inc hosp,US,quantile,0.2,6768.46694683925,0-130
2024-12-08,3,inc hosp,US,quantile,0.25,7127.636569504322,0-130
2024-12-08,3,inc hosp,US,quantile,0.3,7453.842356258419,0-130
2024-12-08,3,inc hosp,US,quantile,0.35,7761.087120394444,0-130
2024-12-08,3,inc hosp,US,quantile,0.4,8058.69753172518,0-130
2024-12-08,3,inc hosp,US,quantile,0.45,8354.22360443195,0-130
2024-12-08,3,inc hosp,US,quantile,0.5,8653.54386714431,0-130
2024-12-08,3,inc hosp,US,quantile,0.55,8963.733776085894,0-130
2024-12-08,3,inc hosp,US,quantile,0.6,9290.624253630722,0-130
2024-12-08,3,inc hosp,US,quantile,0.65,9645.064069148435,0-130
2024-12-08,3,inc hosp,US,quantile,0.7,10039.721142119335,0-130
2024-12-08,3,inc hosp,US,quantile,0.75,10494.121637390966,0-130
2024-12-08,3,inc hosp,US,quantile,0.8,11044.78258118287,0-130
2024-12-08,3,inc hosp,US,quantile,0.85,11753.630817536767,0-130
2024-12-08,3,inc hosp,US,quantile,0.9,12779.607927418485,0-130
2024-12-08,3,inc hosp,US,quantile,0.95,14660.365882715952,0-130
2024-12-08,3,inc hosp,US,quantile,0.975,16787.90920874051,0-130
2024-12-08,3,inc hosp,US,quantile,0.99,20204.719416756252,0-130
2024-12-08,4,inc hosp,US,quantile,0.01,3401.9922841779626,0-130
2024-12-08,4,inc hosp,US,quantile,0.025,4617.02522004908,0-130
2024-12-08,4,inc hosp,US,quantile,0.05,5437.039801838595,0-130
2024-12-08,4,inc hosp,US,quantile,0.1,6310.3175503697785,0-130
2024-12-08,4,inc hosp,US,quantile,0.15,6884.45458575279,0-130
2024-12-08,4,inc hosp,US,quantile,0.2,7339.472116743365,0-130
2024-12-08,4,inc hosp,US,quantile,0.25,7733.5502891263095,0-130
2024-12-08,4,inc hosp,US,quantile,0.3,8091.805330190512,0-130
2024-12-08,4,inc hosp,US,quantile,0.35,8429.988140540896,0-130
2024-12-08,4,inc hosp,US,quantile,0.4,8759.180001524304,0-130
2024-12-08,4,inc hosp,US,quantile,0.45,9087.249929683669,0-130
2024-12-08,4,inc hosp,US,quantile,0.5,9420.976925157445,0-130
2024-12-08,4,inc hosp,US,quantile,0.55,9768.56521778356,0-130
2024-12-08,4,inc hosp,US,quantile,0.6,10136.743746978587,0-130
2024-12-08,4,inc hosp,US,quantile,0.65,10536.71471404332,0-130
2024-12-08,4,inc hosp,US,quantile,0.7,10984.706486360072,0-130
2024-12-08,4,inc hosp,US,quantile,0.75,11500.956688589606,0-130
2024-12-08,4,inc hosp,US,quantile,0.8,12126.934755473803,0-130
2024-12-08,4,inc hosp,US,quantile,0.85,12933.5730214814,0-130
2024-12-08,4,inc hosp,US,quantile,0.9,14098.874576708415,0-130
2024-12-08,4,inc hosp,US,quantile,0.95,16248.708873589116,0-130
2024-12-08,4,inc hosp,US,quantile,0.975,18682.29577812663,0-130
2024-12-08,4,inc hosp,US,quantile,0.99,22539.236393237872,0-130
